nome;morada;postal;localidade;lat;lng;codigo;
Escola Básica de A-dos-Ferreiros, Águeda;Rua das Escolas  ;3750 - 801 préstimo;A-dos-Ferreiros;40.62155;-8.375772;101148;
Escola Básica de A-dos-Pretos, Leiria;Estrada da Marinha Grande   ;2405 - 002 maceira lra;A-dos-Pretos;39.704197;-8.910974;1009100;
Escola Básica de Abadias, Figueira da Foz;R. Dr. Mira Coelho, 2  ;3080 - 192 figueira da foz;Figueira da Foz;40.154045;-8.859944;605619;
Escola Básica de Abiul, Pombal;Rua dos Muros  ;3100 - 012 abiul;Abiul;39.87526;-8.539045;1015001;
Escola Básica de Abraveses, Viseu;Rua da Escola  ;3510 - 000 vila chã de sá;Abraveses;40.678295;-7.9195967;1823897;
Escola Básica de Abrunhosa, Sátão;Estrada Municipal  ;3560 - 120 são miguel de vila boa;Abrunhosa;40.706387;-7.7398934;1817758;
Escola Básica de Abrunhosa-a-Velha, Mangualde;R. da Escola  ;3530 - 010 abrunhosa-a-velha;Abrunhosa-a-Velha;40.5782;-7.643987;1806448;
Escola Básica de Adiça, Tondela;Rua da Escola Primária  ;3460 - 321 tondela;Adiça;40.49555;-8.088216;1821643;
Escola Básica de Adémia, Coimbra;Rua da Escola  ;3020 - 021 adémia;Adémia;40.252678;-8.445311;603462;
Escola Básica de Agodim, Leiria;Rua Central  ;2410 - 798 raposeira;Agodim;39.808643;-8.732368;1009606;
Escola Básica de Aguada de Baixo, Águeda;Av. José Augusto Rodrigues Seabra, 46  ;3750 - 031 aguada de baixo;Aguada de Baixo;40.510227;-8.450649;101312;
Escola Básica de Aguiar da Beira;Largo Do Barreiro, nº.16  ;3570 - 022 aguiar da beira;Aguiar da Beira;40.819443;-7.543289;901097;
Escola Básica de Aguieira, Nelas;Av. Vila Nova das Amoreiras  ;3525 - 502 aguieira;Aguieira;40.526432;-7.9193153;1809670;
Escola Básica de Aguim, Anadia;Estrada Nacional 619-1  ;3780 - 621 aguim;Aguim;40.415512;-8.451335;103800;
Escola Básica de Albergaria dos Doze, Pombal;Rua dos Bombeiros 18 ;3100 - 081 albergaria dos doze;Albergaria dos Doze;39.79791;-8.588661;16171;
Escola Básica de Albergaria, Marinha Grande;R. Central  ;2430 - 011 albergaria;Albergaria;39.743607;-8.892207;1010810;
Escola Básica de Albergaria-a-Nova, Albergaria-a-Velha;Rua da Escola  ;3850 - 501 branca alb;Albergaria-a-Nova;40.74314;-8.4928055;102102;
Escola Básica de Albergaria-a-Velha;Rua Américo Martins Pereira  ;3850 - 837 albergaria-a-velha;Albergaria-a-Velha;40.686153;-8.479374;102639;
Escola Básica de Alcaide, Fundão;Rua dos Combatentes Do Ultramar  ;6230 - 002 alcaide;Alcaide;40.1308;-7.4351745;504859;
Escola Básica de Alcains, Castelo Branco;R. João de Deus  ;6005 - 064 alcains;Alcains;39.9101;-7.4568315;502493;
Escola Básica de Alcaria, Fundão;Sitio da Cabecinha  ;6230 - 022 alcaria fnd;Alcaria;40.201717;-7.5188003;504103;
Escola Básica de Aldeia de Joanes, Fundão;Estrada Nacional  ;6230 - 045 aldeia de joanes;Aldeia de Joanes;40.137096;-7.5138545;504159;
Escola Básica de Aldeia de Santo António, Sabugal;Rua da Escola nº 14  ;6320 - 052 aldeia de santo antónio;Aldeia de Stº António;40.336227;-7.132757;911456;
Escola Básica de Aldeia do Bispo, Penamacor;Rua da Escola Nova  ;6090 - 097 aldeia do bispo pnc;Aldeia do Bispo;40.11656;-7.168338;507015;
Escola Básica de Alfarazes, Guarda;Alfarazes  ;6300 - 651 guarda;Alfarazes;40.527824;-7.265343;907035;
Escola Básica de Alfarelos, Soure;Rua da Liberdade   ;3130 - 001 alfarelos;Alfarelos;40.152588;-8.654568;615523;
Escola Básica de Alhadas, Figueira da Foz;Rua da Escola  ;3090 - 401 figueira da foz;Alhadas de Baixo;40.188595;-8.790865;605689;
Escola Básica de Almagreira, Pombal;Rua Dona Ines  ;3105 - 004 almagreira pbl;Almagreira;39.990078;-8.660579;1015101;
Escola Básica de Almalaguês, Coimbra;Almalaguês  ;3040 - 431 almalaguês;Almalaguês;40.13405;-8.398962;603111;
Escola Básica de Almas de Freire, Coimbra;R. Rui Carrington da Costa  ;3040 - 005 coimbra;Almas de Freire;40.199615;-8.441041;603892;
Escola Básica de Almedina, Coimbra;Pátio do Castilho  ;3000 - 103 coimbra;Coimbra;40.209072;-8.428622;603684;
Escola Básica de Almofala de Baixo, Figueiró dos Vinhos;Almofala de Baixo  ;3260 - 023 aguda;Almofala de  Baixo;39.90534;-8.352719;1008138;
Escola Básica de Alpedrinha, Fundão;Lg. do Barreiro  ;6230 - 070 alpedrinha;Alpedrinha;40.101524;-7.4655266;504335;
Escola Básica de Alqueidão da Serra, Porto de Mós;R. das Gafarias  ;2480 - 013 alqueidão da serra;Alqueidão da Serra;39.614002;-8.781123;1016763;
Escola Básica de Alqueidão, Figueira da Foz;Rua 30 de Março, nº 37  ;3080 - 431 calvete;Alqueidão;40.095097;-8.774085;605724;
Escola Básica de Alquerubim, Albergaria-a-Velha;Quinta de Alque - Fontes  ;3850 - 365 alquerubim;Alquerubim;40.62121;-8.507554;17137;
Escola Básica de Alumieira, Mataduços, Aveiro;R. 25 de Abril  ;3800 - 027 aveiro;Mataducos;40.660057;-8.62796;105776;
Escola Básica de Alva, Castro Daire;Rua Calçada  ;3600 - 021 alva;Alva;40.85625;-7.96129;1803504;
Escola Básica de Alvados, Porto de Mós;Alvados  ;2480 - 032 alvados;Alvados;39.54937;-8.768441;1016386;
Escola Básica de Alvaiázere;Praça José Mendes de Carvalho  ;3250 - 116 alvaiázere;Alvaiazere;39.82204;-8.378069;1002504;
Escola Básica de Alvares, Góis;Alvares  ;3330 - 140 alvares;Alvares;40.01877;-8.099529;606837;
Escola Básica de Alverca da Beira, Pinhel;Lg. Joaquim Fernandes Bordalo  ;6400 - 101 alverca da beira;Alverca da Beira;40.702797;-7.2196913;910945;
Escola Básica de Alvorge, Ansião;R. da Escola  ;3240 - 402 alvorge;Alvorge;39.97874;-8.455449;1003661;
Escola Básica de Amarela, Leiria;Av. Marquês de Pombal  ;2410 - 152 leiria;Leiria;39.740227;-8.805035;1009528;
Escola Básica de Ameal, Coimbra;Rua Principal, 229  ;3045 - 315 ameal;Ameal;40.19103;-8.541361;603688;
Escola Básica de Amieira, Marinha Grande;Rua da Agroeira  ;2430 - 000 marinha grande;Amieira;39.77174;-8.8927355;1010212;
Escola Básica de Amieirinha, Marinha Grande;R. Catarina Eufémia  ;2430 - 000 marinha grande;Amieirinha;39.731804;-8.935087;1010618;
Escola Básica de Amor, Leiria;R. da Base Aérea, nº. 30  ;2400 - 765 amor;Amor;39.804127;-8.863674;1009299;
Escola Básica de Anadia;Rua das Sobreiras  ;3780 - 297 anadia;ANADIA;40.43345;-8.438873;103053;
Escola Básica de Ancas, Anadia;Rua Marieta M. R. Abreu  ;3780 - 051 ancas;Ancas;40.46647;-8.509217;103222;
Escola Básica de Andreus, Leiria;R. Mata do Capitão  ;2410 - 001 leiria;Andreus;39.68228;-8.79519;1009009;
Escola Básica de Andrinos, Leiria;Estr. Nacional 350  ;2410 - 014 leiria;Andrinos;39.754395;-8.783043;1009842;
Escola Básica de Angeja, Albergaria-a-Velha;Rua da Várzea  ;3850 - 451 angeja;Angeja;40.677963;-8.558125;102497;
Escola Básica de Anobra, Condeixa-a-Nova;R. da República  ;3150 - 012 anobra;Anobra;40.149582;-8.524248;604812;
Escola Básica de Ansião;Rua Fonte  ;3240 - 230 ansião;Ansião;39.91058;-8.432731;1003003;
Escola Básica de Antanhol, Coimbra;Rua Comandante Bento  ;3040 - 560 antanhol;Antanhol;40.16914;-8.460776;603879;
Escola Básica de Antes, Mealhada;Beco da Escola  ;3050 - 027 antes;Antes;40.384872;-8.476424;111568;
Escola Básica de Antuzede, Coimbra;R da Escola  ;3025 - 017 coimbra;Antuzede;40.254765;-8.475829;603208;
Escola Básica de Ançã, Cantanhede;Rua D. Maria Luísa Campos  ;3060 - 040 ançã;ANÇÃ;40.270576;-8.52008;73223;
Escola Básica de Aradas, Aveiro;R. da Mauricia  ;3810 - 433 aveiro;Aradas;40.61149;-8.639899;105331;
Escola Básica de Arcozelo das Maias, Oliveira de Frades;Arcozelo das Maias  ;3680 - 011 arcozelo das maias;Arcozelo das Maias;40.736423;-8.279096;1810275;
Escola Básica de Areais, Aveiro;R. do Caião  ;3810 - 376 aveiro;Aveiro;40.639027;-8.627048;105210;
Escola Básica de Areeiro, Coimbra;Rua da Escola  ;3030 - 000 coimbra;Areeiro;40.18985;-8.399182;603977;
Escola Básica de Arega, Figueiró dos Vinhos;Arega  ;3260 - 070 arega;Arega;39.845608;-8.320024;1008066;
Escola Básica de Areias de Vilar, Aveiro;R. das Areias de Vilar  ;3810 - 256 aveiro;Vilar;40.62637;-8.630263;105114;
Escola Básica de Arrabal, Leiria;R. João de Deus  ;2420 - 008 arrabal;Arrabal;39.6979;-8.733031;1009286;
Escola Básica de Arrabalde, Leiria;R. Pero Alvito  ;2400 - 208 leiria;Leiria;39.748695;-8.807816;1009349;
Escola Básica de Arrancada do Vouga, Águeda;Rua Professor João Batista Vidal  ;3750 - 808 valongo do vouga;Arrancada do Vouga;40.61646;-8.43285;101729;
Escola Básica de Arrifana, Vila Nova de Poiares;Santa Maria  ;3350 - 011 arrifana prs;Arrifana;40.224625;-8.271025;617371;
Escola Básica de Arrimal, Porto de Mós;Arrimal  ;2480 - 043 arrimal;Arrimal;39.49577;-8.880234;1016526;
Escola Básica de Arzila, Coimbra;Rua de Coimbra  ;3045 - 360 arzila;Arzila;40.18838;-8.555249;603885;
Escola Básica de Assafarge, Coimbra;Rua de Santo Amaro  ;3040 - 657 assafarge;Assafarge;40.16163;-8.435671;603831;
Escola Básica de Assanha da Paz, Pombal;Rua da Escola  ;3100 - 145 carnide;Assanha da Paz;39.955364;-8.682117;1015693;
Escola Básica de Assequins, Águeda;Rua da Escola  ;3750 - 304 águeda;Assequins;40.569344;-8.4290905;101602;
Escola Básica de Atalaias, Atalaia do Campo, Fundão;Av. João Guilherme Moura  ;6230 - 130 atalaia do campo;Atalaia do Campo;40.055157;-7.4386773;504837;
Escola Básica de Avelal, Sátão;Avelal  ;3560 - 020 avelal;Avelal;40.753887;-7.6802506;1817601;
Escola Básica de Aveleira, Penacova;Rua da Escola  ;3360 - 101 lorvão;Aveleira;40.262997;-8.347195;613135;
Escola Básica de Avelãs de Caminho, Anadia;Rua da Escola  ;3780 - 351 avelãs de caminho;Avelãs de Caminho;40.48161;-8.452153;103191;
Escola Básica de Avelãs de Cima, Anadia;Rua da Escola, 13  ;3780 - 401 avelãs de cima;Avelãs de Cima;40.473618;-8.410032;103047;
Escola Básica de Avenida, Viseu;Avenida Major Leopoldo da Silva  ;3510 - 123 viseu;Viseu;40.659775;-7.9162707;1823425;
Escola Básica de Azoia, Leiria;R. Stª Catarina  ;2400 - 823 leiria;Azóia;39.713627;-8.830743;1009981;
Escola Básica de Azurva, Aveiro;Montes de Azurva  ;3800 - 732 eixo;Azurva;40.635445;-8.597776;105076;
Escola Básica de Bairro Azul, São Silvestre, Coimbra;Bairro Azul  ;3025 - 540 são silvestre;S. Silvestre;40.227905;-8.52619;603010;
Escola Básica de Bairro Norton de Matos, Coimbra;R. Dr. Daniel de Matos- Bº Norton de Matos  ;3030 - 049 coimbra;Coimbra;40.198822;-8.4121;603587;
Escola Básica de Bairro da Luz, Guarda;Rua Tenente Pedro Joaquim - Bairro da Luz  ;6300 - 608 guarda;Guarda;40.53888;-7.254658;907009;
Escola Básica de Bairro do Pinheiro, Guarda;Pç. Dr. João Oliveira Matos  ;6300 - 547 guarda;Guarda;40.544716;-7.243789;907497;
Escola Básica de Bajouca, Leiria;Estr. Municipal 531  ;2425 - 173 bajouca;Bajouca;39.89699;-8.785044;1009853;
Escola Básica de Balsas, Cantanhede;Rua de São Pedro  ;3060 - 312 febres;Balsas;40.407757;-8.635811;602973;
Escola Básica de Barbeita, Viseu;Rua Principal, 27  ;3500 - 865 barbeita;Barbeita;40.649765;-7.858424;1823405;
Escola Básica de Barcouço, Mealhada;Rua do Areeiro nº114  ;3050 - 094 barcouço;Barcouço;40.308628;-8.474869;111449;
Escola Básica de Barosa, Leiria;Rua da Barosa  ;2400 - 431 leiria;Moinhos da Barosa;39.75171;-8.839864;1009455;
Escola Básica de Barracão, Guarda;R. Alberto Dinis da Fonseca  ;6300 - 151 panoias de cima;Barracão;40.512005;-7.236189;907360;
Escola Básica de Barreiros, Leiria;Rua Miguel Gaspar  ;2400 - 763 amor;Barreiros;39.78744;-8.843963;1009649;
Escola Básica de Barroca Grande, Covilhã;Avenida 25 de Abril  ;6225 - 051 aldeia s francisco assis;Barroca Grande;40.153778;-7.745201;503233;
Escola Básica de Barrocal, Pombal;Rua Principal do Barrocal  ;3100 - 319 pombal;Barrocal;39.926003;-8.602218;1015052;
Escola Básica de Barrocas, Aveiro;Rua dos Andoeiros  ;3800 - 100 aveiro;Aveiro;40.649845;-8.640382;105146;
Escola Básica de Batalha;Rua da Cerca Conventual  ;2440 - 188 batalha;Batalha;39.66255;-8.826131;64367;
Escola Básica de Belazaima do Chão, Águeda;Rua da Escola  ;3750 - 362 belazaima do chão;Belazaima do Chão;40.530838;-8.370694;101187;
Escola Básica de Belide, Condeixa-a-Nova;Nossa Senhora da Saúde - Belide  ;3150 - 030 belide;Belide;40.133358;-8.558988;604118;
Escola Básica de Bendada, Sabugal;R. do Mercado  ;6250 - 181 bendada;Bendada;40.37152;-7.252024;911100;
Escola Básica de Benfeitas, Oliveira de Frades;R. da Escola  ;3680 - 041 destriz;Carregal;40.675056;-8.276219;1810042;
Escola Básica de Bidoeira de Cima, Leiria;Rua da Escola  ;2400 - 851 bidoeira de baixo;Bidoeira de Cima;39.839664;-8.754801;1009717;
Escola Básica de Bigas, Viseu;Rua da Capela  ;3510 - 655 galifonge;Bigas;40.744152;-7.906837;1823242;
Escola Básica de Boa Aldeia, Viseu;Rua Doutor José Osório Saraiva  ;3510 - 291 boa aldeia;Boa Aldeia;40.632256;-8.058381;1823217;
Escola Básica de Boa Esperança, Castelo Branco;Praceta do Bonfim - Bairro da Boa Esperança  ;6000 - 186 castelo branco;Castelo Branco;39.827915;-7.4748225;502649;
Escola Básica de Boa-Hora, Gafanha da Boa Hora,Vagos;R. da Igreja  ;3840 - 252 gafanha da boa hora;Gafanha da Boa Hora;40.541912;-8.756918;118157;
Escola Básica de Boavista, Leiria;Rua do Campo da Bola  ;2420 - 392 leiria;Boavista;39.780975;-8.745036;1009367;
Escola Básica de Bobadela, Oliveira do Hospital;Rua Professora Maria Natália Gameiro Afonso  ;3405 - 016 bobadela ohp;Bobadela;40.361275;-7.888567;611750;
Escola Básica de Boialvo, Anadia;Rua Principal (EN 336)  ;3780 - 402 avelãs de cima;Boialvo;40.50245;-8.374895;103340;
Escola Básica de Boidobra, Covilhã;Rua Francisco Leal  ;6200 - 000 covilhã;Boidobra;40.253197;-7.4929776;503864;
Escola Básica de Bolho, Cantanhede;Largo do Rossio  ;3060 - 081 bolho;Bolho;40.410706;-8.522789;602974;
Escola Básica de Bonfim, Guarda;R. Dr. Santos Lucas  ;6300 - 702 guarda;Guarda;40.533512;-7.266771;907956;
Escola Básica de Bonsucesso, Aveiro;Rua Tenente Manuel Malaquias de Oliveira  ;3810 - 391 aveiro;Aradas;40.60648;-8.6394615;105580;
Escola Básica de Borralha, Águeda;Rua de São Tiago  ;3750 - 852 borralha;Borralha;40.560246;-8.437683;101439;
Escola Básica de Botão, Coimbra;Rua Frei Francisco Macedo  ;3020 - 521 botão;Botão;40.30667;-8.402293;603974;
Escola Básica de Bouça, Leiria;Rua da Escola  ;2410 - 798 raposeira;Bouça;39.82656;-8.700761;1009736;
Escola Básica de Branca, Albergaria-a-Velha;Casaldima   -   Apartado 46  ;3850 - 564 branca alb;Branca;40.748325;-8.4841;102419;
Escola Básica de Branca, Leiria;Lg. Rainha Stª Isabel  ;2410 - 165 leiria;Leiria;39.741695;-8.805618;1009344;
Escola Básica de Brancas, Batalha;Rua da Escola, nº 9  ;2440 - 017 batalha;Brancas;39.646137;-8.816163;1004378;
Escola Básica de Brasfemes, Coimbra;Rua dos Bombeiros, nº 5  ;3020 - 537 brasfemes;Brasfemes;40.270653;-8.4036455;603947;
Escola Básica de Brenha, Figueira da Foz;Rua do Clube, n.º18  ;3080 - 437 figueira da foz;Brenha;40.193527;-8.826506;605102;
Escola Básica de Bunhosa, Montemor-o-Velho;Bunhosa  ;3140 - 028 arazede;Bunhosa;40.294125;-8.707716;610989;
Escola Básica de Bustos, Oliveira do Bairro;Rua Nossa Senhora das Necessidades, n.º 35  ;3770 - 017 bustos;Bustos;40.49694;-8.597427;114769;
Escola Básica de Cabanões, Ovar;Cabanões- S. João  ;3880 - 000 ovar;Cabanões;40.871716;-8.59987;115898;
Escola Básica de Cabaços, Alvaiázere;Rua das Escolas  ;3250 - 000 alvaiázere;Cabaços;39.804745;-8.345303;1002241;
Escola Básica de Cabecinhas, Vagos;Rua da Amizade  ;3840 - 013 calvão vgs;Cabecinhas;40.488213;-8.691335;118118;
Escola Básica de Cabeças, Estarreja;Rua do Cruzeiro, 63  ;3860 - 633 veiros etr;Cabeças;40.749165;-8.6029415;108911;
Escola Básica de Cabeçudo, Sertã;R. da Escola  ;6100 - 015 cabeçudo;Cabeçudo;39.830498;-8.140814;509655;
Escola Básica de Cacia, Aveiro;R. da República  ;3800 - 533 cacia;Cacia;40.679073;-8.595893;105514;
Escola Básica de Cadima, Cantanhede;Rua Principal - Rodelo  Cadima;3060 - 112 cadima;Cadima;40.33144;-8.65104;41595;
Escola Básica de Calde, Viseu;Rua Campo da Bola  ;3510 - 413 calde;Calde;40.78348;-7.912557;1823072;
Escola Básica de Caldelas, Leiria;Rua de Fatima  ;2420 - 063 caranguejeira;Caldelas;39.729904;-8.7034445;1009190;
Escola Básica de Calvaria de Cima, Porto de Mós;Rua Principal nº1  ;2480 - 055 calvaria de cima;Calvaria de Cima;39.644257;-8.863888;1016906;
Escola Básica de Calvão, Vagos;R. das Escolas  ;3840 - 000 vagos;Calvão;40.47341;-8.699059;118360;
Escola Básica de Cambeia, Gafanha da Nazaré, Ílhavo;R. Gil Eanes  ;3830 - 670 gafanha da nazaré;Gafanha da Nazaré;40.640278;-8.714636;110982;
Escola Básica de Campia, Vouzela;Igreja  ;3670 - 056 campia;Igreja (Campia);40.668133;-8.222648;1824407;
Escola Básica de Campo Grande, Ovar;Rua Mestra Henriqueta, nº10  ;3885 - 595 esmoriz;Campo Grande - Esmoriz;40.955105;-8.612759;115043;
Escola Básica de Campo de Besteiros, Tondela;Corte - Apartado 12  ;3465 - 056 campo de besteiros;Campo de Besteiros;40.561863;-8.123508;1821552;
Escola Básica de Campo, Albergaria-a-Velha;Rua da Escola  ;3850 - 703 ribeira de fráguas;Campo;40.74094;-8.447772;102871;
Escola Básica de Campo, Viseu;Rua Adelino Nunes  ;3510 - 434 campo;Campo;40.708214;-7.914257;1823467;
Escola Básica de Canas de Santa Maria, Tondela;Avenida da Igreja  ;3460 - 012 tondela;Canas de Santa Maria;40.54979;-8.037701;1821532;
Escola Básica de Canas de Senhorim, Nelas;R. do Comercio, 61  ;3525 - 052 canas de senhorim;Canas de Senhorim;40.49857;-7.89944;1809273;
Escola Básica de Canhoso, Covilhã;Rua das Escolas  ;6200 - 009 covilhã;Canhoso;40.296574;-7.47654;503221;
Escola Básica de Cansado, Castelo Branco;R. João Velho  ;6000 - 242 castelo branco;Castelo Branco;39.82504;-7.482083;502404;
Escola Básica de Cantanhede;Lg Conselheiro Ferreira Freire  ;3060 - 000 cantanhede;Cantanhede;40.346912;-8.592687;602341;
Escola Básica de Cantanhede-Sul, Cantanhede;Rua Professor Mota Pinto  ;3060 - 188 cantanhede;Cantanhede;40.341732;-8.593035;602286;
Escola Básica de Caparrosa, Tondela;Rua da Carreira  ;3465 - 101 caparrosa;Caparrosa;40.623104;-8.094419;1821016;
Escola Básica de Capuchos, Leiria;Rua Dr. João Caetano N. Guerreiro  ;2400 - 160 leiria;Leiria;39.74409;-8.815502;1009376;
Escola Básica de Caramulo, Tondela;Rua da Escola, 144 - Apartado 17  ;3475 - 031 caramulo;Caramulo;40.570976;-8.174443;1821681;
Escola Básica de Caranguejeira, Leiria;Rua Padre Joaquim J. Pereira, nº 6  ;2420 - 095 caranguejeira;Caranguejeira;39.74292;-8.707215;1009624;
Escola Básica de Carapelhos, Mira;Rua das Escolas  ;3070 - 000 mira;Carapelhos;40.436142;-8.689729;608274;
Escola Básica de Carapinheira, Montemor-o-Velho;Rua da Escola  ;3140 - 097 carapinheira;Carapinheira;40.210884;-8.649588;610406;
Escola Básica de Carapito, Aguiar da Beira;Rua das Adegas  ;3570 - 000 aguiar da beira;Carapito;40.763462;-7.4656267;901181;
Escola Básica de Carnide, Pombal;Carnide  ;3100 - 145 carnide;Carnide;39.887608;-8.729517;1015607;
Escola Básica de Carpinteiro, Guarda;EB1 Carpinteiro  ;6300 - 070 casal de cinza;Carpinteiro;40.53535;-7.164446;907788;
Escola Básica de Carregal do Sal;Arruamento Urbano a Sul da Vila  ;3430 - 154 carregal do sal;Carregal do Sal;40.435043;-7.988759;1802221;
Escola Básica de Carregal, Ovar;Carregal  ;3880 - 000 ovar;Ovar;40.863884;-8.653212;115237;
Escola Básica de Carreira, Leiria;Rua Principal - Carreira  ;2425 - 279 carreira lra;Carreira;39.869022;-8.849559;1009066;
Escola Básica de Carriço, Pombal;Rua da Escola  ;3105 - 057 carriço;Carriço;39.983894;-8.800747;1015892;
Escola Básica de Carvalhais, Figueira da Foz;R. da Tufeira, 2  ;3090 - 455 lavos;Carvalhais;40.069603;-8.819861;605406;
Escola Básica de Carvalhais, São Pedro do Sul;Anta  ;3660 - 052 carvalhais sps;Carvalhais;40.78353;-8.113412;1816242;
Escola Básica de Carvalhal Redondo, Nelas;R. Cimo Do Povo  ;3525 - 429 carvalhal redondo;Carvalhal Redondo;40.540768;-7.899497;1809971;
